TIPO,DISTRI,SKU,DESCRIPCIÓN,DESCRIPCIÓN BB,ene.-15,feb.-15,mar.-15,abr.-15,may.-15,jun.-15,jul.-15,ago.-15,sept.-15,oct.-15,nov.-15,dic.-15,ene.-16,feb.-16,mar.-16,abr.-16,may.-16,jun.-16,jul.-16,ago.-16,sept.-16,oct.-16,nov.-16,dic.-16,ene.-17,feb.-17,mar.-17,abr.-17,may.-17,jun.-17,jul.-17,ago.-17,sept.-17,oct.-17,nov.-17,dic.-17,ene.-18,feb.-18,mar.-18,abr.-18,may.-18,jun.-18,jul.-18,ago.-18,sept.-18,oct.-18,nov.-18,dic.-18,ene.-19,feb.-19,mar.-19,abr.-19,may.-19,jun.-19,jul.-19,ago.-19,sept.-19,oct.-19,nov.-19,dic.-19,0
VENTAS,DISTRIBUIDOR13,1202,AGUA0.5CG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR14,1202,AGUA0.5CG,PLAN Vta Trade,  7.400 ,  4.661 ,  2.834 ,  2.585 ,  1.503 ,  1.259 ,  1.684 ,  1.461 ,  1.972 ,  2.152 ,  3.092 ,  5.308 ,  7.581 ,  5.926 ,  3.350 ,  1.346 ,  1.064 ,  1.424 ,  1.664 ,  1.922 ,  1.767 ,  2.437 ,  2.820 ,  5.693 ,  8.043 ,  5.690 ,  3.538 ,  2.758 ,  1.710 ,  1.362 ,  1.578 ,  2.076 ,  1.866 ,  2.208 ,  2.801 ,  4.938 ,  7.836 ,  4.608 ,  3.264 ,  1.570 ,  1.243 ,  1.080 ,  1.241 ,  1.153 ,  1.564 ,  2.130 ,  2.664 ,  4.128 ,  5.580 ,  3.660 ,  2.477 ,  2.238 ,  1.130 ,  832 ,  1.278 ,  1.074 ,  1.368 ,  1.482 ,  2.712 ,  3.438 ,
VENTAS,DISTRIBUIDOR15,1202,AGUA0.5CG,PLAN Vta Trade,  204 ,  180 ,  204 ,  290 ,  84 ,  95 ,  60 ,  60 ,  72 ,  133 ,  84 ,  97 ,  479 ,  385 ,  350 ,  48 ,  48 ,  48 ,  169 ,  180 ,  108 ,  108 ,  108 ,  90 ,  157 ,  211 ,  108 ,  306 ,  144 ,  84 ,  164 ,  72 ,  72 ,  174 ,  168 ,  144 ,  168 ,  120 ,  300 ,  156 ,  72 ,  84 ,  96 ,  120 ,  108 ,  24 ,  24 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR16,1202,AGUA0.5CG,PLAN Vta Trade,  660 ,  913 ,  445 ,  374 ,  479 ,  536 ,  108 ,  444 ,  96 ,  362 ,  240 ,  629 ,  179 ,  264 ,  483 ,  60 ,  132 ,  363 ,  302 ,  300 ,  120 ,  300 ,  300 ,  120 ,  180 ,  421 ,  660 ,  396 ,  504 ,  72 ,  192 ,  192 ,  120 ,  132 ,  228 ,  120 ,  456 ,  132 ,  132 ,  96 ,  132 ,  87 ,  144 ,  180 ,  50 ,  36 ,  12 ,  12 ,  192 ,  120 ,  108 ,  144 ,  120 ,  120 ,  120 ,  108 ,  132 ,  132 ,  108 ,  120 ,
VENTAS,DISTRIBUIDOR17,1202,AGUA0.5CG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  132 ,  48 ,  84 ,  36 ,  96 ,  144 ,  144 ,  108 ,  96 ,  108 ,  84 ,  108 ,  72 ,  60 ,  -   ,  36 ,  96 ,  120 ,  108 ,  24 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR18,1202,AGUA0.5CG,PLAN Vta Trade,  47.509 ,  27.772 ,  13.388 ,  9.121 ,  5.978 ,  4.118 ,  7.632 ,  6.288 ,  7.610 ,  11.468 ,  11.982 ,  34.535 ,  52.963 ,  33.264 ,  15.847 ,  7.083 ,  5.041 ,  5.594 ,  8.335 ,  6.518 ,  8.500 ,  10.503 ,  13.404 ,  33.581 ,  51.804 ,  33.622 ,  17.214 ,  12.584 ,  5.784 ,  5.520 ,  8.316 ,  7.404 ,  9.636 ,  11.448 ,  15.720 ,  35.016 ,  60.336 ,  33.840 ,  20.046 ,  7.657 ,  6.120 ,  4.404 ,  6.648 ,  6.384 ,  8.532 ,  10.680 ,  14.736 ,  34.476 ,  54.780 ,  30.106 ,  16.078 ,  9.446 ,  4.332 ,  5.520 ,  6.672 ,  7.524 ,  8.352 ,  9.168 ,  16.440 ,  33.588 ,
VENTAS,DISTRIBUIDOR19,1202,AGUA0.5CG,PLAN Vta Trade,  108 ,  96 ,  204 ,  374 ,  48 ,  286 ,  120 ,  300 ,  168 ,  217 ,  168 ,  36 ,  335 ,  96 ,  36 ,  216 ,  240 ,  654 ,  701 ,  539 ,  277 ,  300 ,  408 ,  455 ,  348 ,  277 ,  438 ,  300 ,  432 ,  384 ,  348 ,  348 ,  312 ,  288 ,  456 ,  432 ,  432 ,  300 ,  384 ,  420 ,  384 ,  360 ,  468 ,  372 ,  336 ,  384 ,  456 ,  408 ,  324 ,  384 ,  348 ,  324 ,  312 ,  348 ,  420 ,  384 ,  288 ,  336 ,  228 ,  348 ,
VENTAS,DISTRIBUIDOR1,1203,AGUA0.5SG,PLAN Vta Trade,  168 ,  349 ,  398 ,  181 ,  239 ,  251 ,  565 ,  228 ,  312 ,  313 ,  396 ,  241 ,  240 ,  278 ,  361 ,  252 ,  288 ,  279 ,  278 ,  432 ,  156 ,  348 ,  288 ,  503 ,  336 ,  313 ,  420 ,  360 ,  372 ,  312 ,  84 ,  72 ,  204 ,  240 ,  456 ,  408 ,  396 ,  408 ,  588 ,  384 ,  288 ,  276 ,  240 ,  240 ,  228 ,  264 ,  360 ,  384 ,  228 ,  288 ,  300 ,  384 ,  228 ,  336 ,  336 ,  294 ,  312 ,  432 ,  396 ,  444 ,
VENTAS,DISTRIBUIDOR2,1203,AGUA0.5SG,PLAN Vta Trade,  2.579 ,  1.036 ,  628 ,  590 ,  155 ,  179 ,  433 ,  312 ,  396 ,  699 ,  564 ,  1.545 ,  1.728 ,  893 ,  699 ,  84 ,  204 ,  267 ,  193 ,  192 ,  264 ,  180 ,  348 ,  1.582 ,  1.512 ,  1.035 ,  384 ,  228 ,- 72 ,  216 ,  192 ,  324 ,  252 ,  180 ,  252 ,  1.692 ,  1.704 ,  348 ,  540 ,  300 ,  180 ,  132 ,  191 ,  216 ,  176 ,  300 ,  1.032 ,  2.376 ,  3.120 ,  1.716 ,  768 ,  576 ,  144 ,  84 ,  192 ,  228 ,  192 ,  444 ,  906 ,  3.940 ,
VENTAS,DISTRIBUIDOR3,1203,AGUA0.5SG,PLAN Vta Trade,  327 ,  286 ,  388 ,  412 ,  308 ,  374 ,  320 ,  267 ,  378 ,  221 ,  346 ,  405 ,  354 ,  245 ,  371 ,  304 ,  243 ,  202 ,  222 ,  330 ,  228 ,  335 ,  352 ,  479 ,  248 ,  266 ,  400 ,  201 ,  468 ,  246 ,  264 ,  285 ,  372 ,  249 ,  369 ,  424 ,  252 ,  144 ,  254 ,  225 ,  254 ,  168 ,  204 ,  246 ,  242 ,  279 ,  258 ,  240 ,  246 ,  240 ,  246 ,  272 ,  234 ,  192 ,  360 ,  222 ,  198 ,  200 ,  260 ,  489 ,
VENTAS,DISTRIBUIDOR4,1203,AGUA0.5SG,PLAN Vta Trade,  18.039 ,  19.808 ,  23.988 ,  21.322 ,  19.947 ,  19.666 ,  21.861 ,  19.848 ,  22.072 ,  21.654 ,  21.575 ,  26.194 ,  17.036 ,  20.687 ,  23.946 ,  20.012 ,  19.452 ,  20.185 ,  19.904 ,  21.291 ,  20.009 ,  19.035 ,  23.532 ,  23.925 ,  18.540 ,  19.600 ,  24.401 ,  18.648 ,  20.688 ,  20.170 ,  20.531 ,  20.944 ,  19.248 ,  21.432 ,  23.508 ,  22.166 ,  18.384 ,  19.188 ,  22.908 ,  21.660 ,  22.895 ,  17.364 ,  20.627 ,  21.300 ,  18.447 ,  22.079 ,  24.372 ,  24.156 ,  19.737 ,  20.436 ,  22.405 ,  21.615 ,  20.688 ,  18.327 ,  21.978 ,  20.940 ,  19.500 ,  24.048 ,  23.856 ,  25.128 ,
VENTAS,DISTRIBUIDOR5,1203,AGUA0.5SG,PLAN Vta Trade,  5.505 ,  5.118 ,  5.023 ,  3.877 ,  3.096 ,  3.164 ,  2.393 ,  3.420 ,  3.917 ,  5.317 ,  4.574 ,  6.761 ,  6.228 ,  6.274 ,  5.842 ,  3.774 ,  3.436 ,  3.502 ,  4.592 ,  3.675 ,  4.302 ,  3.456 ,  4.080 ,  5.358 ,  6.000 ,  5.834 ,  4.835 ,  4.524 ,  3.643 ,  2.964 ,  4.476 ,  3.828 ,  3.684 ,  3.684 ,  5.028 ,  4.645 ,  6.936 ,  6.348 ,  4.968 ,  3.540 ,  3.384 ,  2.004 ,  4.284 ,  3.204 ,  2.952 ,  3.288 ,  3.936 ,  3.564 ,  5.004 ,  3.864 ,  3.492 ,  3.924 ,  2.205 ,  2.376 ,  4.524 ,  2.820 ,  2.639 ,  3.755 ,  3.648 ,  4.452 ,
VENTAS,DISTRIBUIDOR6,1203,AGUA0.5SG,PLAN Vta Trade,  378 ,  476 ,  471 ,  445 ,  412 ,  179 ,  433 ,  336 ,  348 ,  301 ,  228 ,  205 ,  276 ,  193 ,  120 ,  48 ,  384 ,  279 ,  242 ,  351 ,  378 ,  240 ,  345 ,  375 ,  324 ,  325 ,  204 ,  204 ,  36 ,  48 ,  120 ,  120 ,  90 ,  138 ,  168 ,  132 ,  84 ,  132 ,  126 ,  36 ,  72 ,  -   ,  84 ,  36 ,  36 ,  12 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR7,1203,AGUA0.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR8,1203,AGUA0.5SG,PLAN Vta Trade,  576 ,  1.024 ,  652 ,  722 ,  789 ,  549 ,  758 ,  684 ,  973 ,  639 ,  1.020 ,  1.026 ,  600 ,  664 ,  699 ,  709 ,  613 ,  679 ,  689 ,  739 ,  697 ,  708 ,  823 ,  795 ,  696 ,  1.229 ,  840 ,  603 ,  690 ,  582 ,  738 ,  648 ,  607 ,  689 ,  1.209 ,  901 ,  576 ,  1.086 ,  474 ,  552 ,  486 ,  504 ,  510 ,  492 ,  480 ,  720 ,  594 ,  720 ,  786 ,  808 ,  120 ,  714 ,  511 ,  426 ,  558 ,  558 ,  528 ,  516 ,  600 ,  360 ,
VENTAS,DISTRIBUIDOR9,1203,AGUA0.5SG,PLAN Vta Trade,  36 ,  48 ,  60 ,  48 ,  48 ,  47 ,  37 ,  24 ,  72 ,  36 ,  36 ,  72 ,  36 ,  60 ,  84 ,  48 ,  48 ,  48 ,  36 ,  48 ,  48 ,  48 ,  36 ,  72 ,  24 ,  60 ,  72 ,  36 ,  24 ,  60 ,  36 ,  36 ,  12 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  48 ,  108 ,  72 ,  120 ,  48 ,  120 ,  72 ,  120 ,  72 ,  96 ,  72 ,  48 ,  48 ,  36 ,  -   ,  -   ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR10,1203,AGUA0.5SG,PLAN Vta Trade,  801 ,  1.087 ,  1.202 ,  977 ,  808 ,  873 ,  1.024 ,  902 ,  986 ,  858 ,  1.245 ,  1.045 ,  445 ,  774 ,  955 ,  614 ,  710 ,  1.081 ,  751 ,  830 ,  1.104 ,  1.154 ,  867 ,  1.046 ,  685 ,  990 ,  975 ,  806 ,  959 ,  896 ,  759 ,  842 ,  1.107 ,  1.119 ,  1.138 ,  1.042 ,  813 ,  909 ,  1.096 ,  941 ,  1.042 ,  662 ,  811 ,  751 ,  588 ,  708 ,  687 ,  636 ,  492 ,  456 ,  516 ,  565 ,  480 ,  396 ,  456 ,  504 ,  408 ,  516 ,  612 ,  468 ,
VENTAS,DISTRIBUIDOR11,1203,AGUA0.5SG,PLAN Vta Trade,  324 ,  205 ,  350 ,  -   ,  526 ,  346 ,  36 ,  -   ,  24 ,  145 ,  84 ,  85 ,  48 ,  84 ,  96 ,  36 ,  132 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR12,1203,AGUA0.5SG,PLAN Vta Trade,  14.310 ,  14.078 ,  16.040 ,  14.194 ,  12.803 ,  12.930 ,  14.995 ,  12.719 ,  13.973 ,  14.951 ,  14.441 ,  17.241 ,  11.928 ,  14.372 ,  14.986 ,  13.228 ,  13.288 ,  13.473 ,  13.402 ,  13.596 ,  14.493 ,  13.799 ,  15.648 ,  15.547 ,  12.806 ,  13.200 ,  14.595 ,  12.341 ,  13.284 ,  12.180 ,  13.524 ,  13.512 ,  13.056 ,  14.616 ,  15.144 ,  14.883 ,  13.404 ,  12.734 ,  12.313 ,  12.183 ,  11.364 ,  10.776 ,  11.532 ,  12.288 ,  11.760 ,  13.885 ,  14.280 ,  14.700 ,  12.072 ,  12.516 ,  12.613 ,  11.576 ,  12.036 ,  10.464 ,  13.476 ,  11.964 ,  12.180 ,  12.708 ,  13.068 ,  13.476 ,
VENTAS,DISTRIBUIDOR13,1203,AGUA0.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR14,1203,AGUA0.5SG,PLAN Vta Trade,  10.495 ,  7.093 ,  3.937 ,  4.015 ,  2.110 ,  2.144 ,  2.950 ,  2.277 ,  3.184 ,  3.249 ,  4.466 ,  7.757 ,  10.980 ,  9.092 ,  4.740 ,  2.290 ,  1.970 ,  2.381 ,  2.919 ,  3.195 ,  3.233 ,  3.900 ,  4.770 ,  8.229 ,  13.368 ,  9.734 ,  6.364 ,  4.434 ,  3.061 ,  2.706 ,  2.922 ,  3.342 ,  3.150 ,  4.218 ,  4.566 ,  7.616 ,  13.080 ,  9.606 ,  5.350 ,  3.408 ,  2.369 ,  2.304 ,  2.298 ,  2.676 ,  2.860 ,  3.774 ,  4.494 ,  6.216 ,  10.218 ,  6.972 ,  4.733 ,  3.947 ,  2.299 ,  1.998 ,  2.424 ,  2.568 ,  2.904 ,  3.054 ,  4.194 ,  5.796 ,
VENTAS,DISTRIBUIDOR15,1203,AGUA0.5SG,PLAN Vta Trade,  168 ,  157 ,  205 ,  241 ,  96 ,  96 ,  156 ,  72 ,  102 ,  121 ,  108 ,  97 ,  144 ,  157 ,  337 ,  84 ,  48 ,  85 ,  254 ,  72 ,  180 ,  204 ,  109 ,  90 ,  216 ,  235 ,  168 ,  438 ,  180 ,  216 ,  156 ,  180 ,  36 ,  54 ,  180 ,  216 ,  240 ,  144 ,  300 ,  192 ,  144 ,  108 ,  168 ,  144 ,  36 ,  48 ,  48 ,  60 ,  24 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR16,1203,AGUA0.5SG,PLAN Vta Trade,  720 ,  963 ,  773 ,  482 ,  454 ,  537 ,  289 ,  588 ,  120 ,  422 ,  360 ,  724 ,  180 ,  265 ,  482 ,  132 ,  180 ,  703 ,  242 ,  540 ,  180 ,  420 ,  420 ,  300 ,  300 ,  541 ,  936 ,  600 ,  552 ,  156 ,  300 ,  252 ,  264 ,  216 ,  312 ,  324 ,  504 ,  228 ,  408 ,  204 ,  240 ,  312 ,  384 ,  324 ,  252 ,  84 ,  396 ,  24 ,  348 ,  228 ,  252 ,  360 ,  360 ,  276 ,  228 ,  396 ,  384 ,  276 ,  360 ,  288 ,
VENTAS,DISTRIBUIDOR17,1203,AGUA0.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  132 ,  36 ,  120 ,  108 ,  144 ,  168 ,  132 ,  108 ,  192 ,  108 ,  108 ,  108 ,  108 ,  120 ,  96 ,  108 ,  108 ,  168 ,  24 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR18,1203,AGUA0.5SG,PLAN Vta Trade,  74.125 ,  41.748 ,  18.560 ,  14.471 ,  9.849 ,  6.436 ,  11.340 ,  9.096 ,  11.486 ,  16.506 ,  17.262 ,  49.199 ,  82.693 ,  49.048 ,  22.465 ,  11.322 ,  7.750 ,  8.687 ,  13.656 ,  10.257 ,  12.546 ,  16.356 ,  19.644 ,  48.618 ,  88.296 ,  52.330 ,  23.597 ,  19.104 ,  8.724 ,  8.268 ,  13.752 ,  12.492 ,  14.604 ,  17.808 ,  24.180 ,  51.552 ,  98.460 ,  53.268 ,  27.696 ,  14.256 ,  10.044 ,  6.600 ,  11.532 ,  9.960 ,  12.360 ,  16.416 ,  21.480 ,  48.660 ,  90.492 ,  47.124 ,  22.608 ,  16.444 ,  7.980 ,  7.524 ,  11.088 ,  11.640 ,  12.900 ,  14.256 ,  21.792 ,  50.880 ,
VENTAS,DISTRIBUIDOR19,1203,AGUA0.5SG,PLAN Vta Trade,  144 ,  265 ,  181 ,  325 ,  155 ,  251 ,  253 ,  216 ,  204 ,  241 ,  192 ,  36 ,  288 ,  217 ,  72 ,  168 ,  156 ,  666 ,  653 ,  564 ,  493 ,  420 ,  288 ,  432 ,  432 ,  373 ,  414 ,  348 ,  432 ,  360 ,  516 ,  444 ,  312 ,  312 ,  480 ,  372 ,  456 ,  336 ,  372 ,  396 ,  360 ,  300 ,  504 ,  432 ,  348 ,  432 ,  456 ,  348 ,  324 ,  396 ,  300 ,  312 ,  312 ,  276 ,  348 ,  336 ,  252 ,  288 ,  264 ,  336 ,
VENTAS,DISTRIBUIDOR1,1654,SABOR02_2.25SG,PLAN Vta Trade,  3.927 ,- 1.149 ,  2.967 ,  4.445 ,  2.901 ,  3.134 ,  2.932 ,  2.683 ,  3.540 ,  4.813 ,  6.073 ,  5.617 ,  7.636 ,  4.106 ,  5.435 ,  5.190 ,  3.499 ,  4.062 ,  4.425 ,  5.243 ,  4.510 ,  5.221 ,  6.137 ,  9.707 ,  7.165 ,  7.698 ,  7.030 ,  3.800 ,  6.575 ,  6.761 ,  5.608 ,  7.125 ,  5.608 ,  6.968 ,  8.066 ,  10.672 ,  8.944 ,  7.958 ,  7.583 ,  4.950 ,  6.176 ,  4.959 ,  5.389 ,  4.590 ,  1.602 ,  5.155 ,  5.814 ,  4.970 ,  5.614 ,  5.357 ,  5.654 ,  5.504 ,  4.655 ,  4.187 ,  4.406 ,  3.782 ,  4.073 ,  5.427 ,  6.670 ,  7.535 ,
VENTAS,DISTRIBUIDOR2,1654,SABOR02_2.25SG,PLAN Vta Trade,  4.672 ,  2.695 ,- 225 ,  2.012 ,  1.085 ,  1.239 ,  1.278 ,  1.129 ,  1.312 ,  1.897 ,  2.127 ,  3.365 ,  3.902 ,  3.189 ,  2.766 ,  1.525 ,  1.329 ,  1.159 ,  1.072 ,  1.587 ,  1.624 ,  1.634 ,  2.593 ,  3.842 ,  5.078 ,  2.549 ,  2.487 ,  1.823 ,  1.537 ,  1.433 ,  1.203 ,  1.681 ,  1.584 ,  1.849 ,  1.721 ,  4.572 ,  5.787 ,  3.213 ,  2.484 ,  2.241 ,  1.535 ,  1.737 ,  1.854 ,  1.202 ,  2.052 ,  1.442 ,  2.441 ,  2.333 ,  4.079 ,  3.195 ,  1.789 ,  2.059 ,  1.602 ,  1.100 ,  1.629 ,  1.037 ,  1.595 ,  2.066 ,  2.232 ,  3.141 ,
VENTAS,DISTRIBUIDOR3,1654,SABOR02_2.25SG,PLAN Vta Trade,  8.868 ,  10.656 ,- 3.277 ,  9.255 ,  3.933 ,  8.360 ,  7.035 ,  6.468 ,  7.173 ,  8.530 ,  10.504 ,  7.146 ,  13.337 ,  9.602 ,  11.869 ,  11.436 ,  8.603 ,  8.575 ,  10.809 ,  9.838 ,  10.756 ,  10.301 ,  14.226 ,  18.297 ,  13.964 ,  14.592 ,  15.165 ,  15.578 ,  20.643 ,  20.297 ,  11.121 ,  11.836 ,  11.660 ,  14.621 ,  19.992 ,  21.199 ,  22.267 ,  24.174 ,  18.815 ,  18.083 ,  15.748 ,  10.271 ,  14.099 ,  10.289 ,  11.770 ,  13.752 ,  16.547 ,  13.824 ,  17.476 ,  15.676 ,  13.088 ,  17.462 ,  11.401 ,  8.861 ,  13.475 ,  8.872 ,  10.409 ,  11.885 ,  15.131 ,  17.973 ,
VENTAS,DISTRIBUIDOR4,1654,SABOR02_2.25SG,PLAN Vta Trade,  15.799 ,  17.129 ,  13.690 ,  14.515 ,  11.937 ,  12.512 ,  12.342 ,  10.646 ,  11.507 ,  13.336 ,  15.526 ,  1.033 ,  21.886 ,  22.854 ,  15.539 ,  16.906 ,  13.198 ,  12.236 ,  14.760 ,  13.485 ,  12.945 ,  14.270 ,  16.580 ,  21.293 ,  17.492 ,  18.806 ,  19.864 ,  17.242 ,  20.418 ,  24.525 ,  14.142 ,  15.032 ,  12.637 ,  17.147 ,  15.886 ,  19.097 ,  19.849 ,  21.011 ,  17.379 ,  16.067 ,  13.291 ,  11.327 ,  12.245 ,  11.255 ,  11.999 ,  13.923 ,  14.483 ,  15.134 ,  14.265 ,  14.497 ,  12.573 ,  15.080 ,  11.529 ,  10.908 ,  10.391 ,  9.209 ,  9.808 ,  10.154 ,  12.033 ,  15.098 ,
VENTAS,DISTRIBUIDOR5,1654,SABOR02_2.25SG,PLAN Vta Trade,  3.322 ,  3.530 ,  3.652 ,  2.354 ,  2.072 ,  1.781 ,  2.624 ,  1.912 ,  2.291 ,  2.723 ,  3.006 ,  3.782 ,  3.916 ,  4.526 ,  4.081 ,  2.302 ,  2.441 ,  2.691 ,  2.215 ,  2.435 ,  2.609 ,  2.657 ,  2.766 ,  2.644 ,  2.957 ,  2.349 ,  3.439 ,  4.616 ,  4.419 ,  1.989 ,  3.121 ,  2.935 ,  1.944 ,  3.064 ,  3.488 ,  3.869 ,  4.739 ,  4.946 ,  3.294 ,  2.995 ,  3.247 ,  2.606 ,  1.834 ,  1.910 ,  864 ,  2.923 ,  4.273 ,  2.390 ,  3.791 ,  2.903 ,  1.915 ,  2.372 ,  1.643 ,  1.856 ,  1.987 ,  1.944 ,  857 ,  1.982 ,  2.522 ,  3.375 ,
VENTAS,DISTRIBUIDOR6,1654,SABOR02_2.25SG,PLAN Vta Trade,  2.107 ,  2.052 ,  2.590 ,  2.155 ,  1.936 ,  1.600 ,  1.502 ,  1.617 ,  1.624 ,  1.758 ,  2.308 ,  1.722 ,  2.390 ,  2.263 ,  190 ,  2.381 ,  1.841 ,  1.288 ,  1.871 ,  2.584 ,  2.007 ,  2.203 ,  2.712 ,  3.055 ,  2.863 ,  2.156 ,  3.084 ,  1.759 ,  4.501 ,  3.659 ,  2.743 ,  3.245 ,  2.811 ,  3.160 ,  3.629 ,  4.701 ,  5.256 ,  2.295 ,  4.581 ,  3.789 ,  2.070 ,  1.046 ,  2.273 ,  3.103 ,  1.274 ,  1.856 ,  3.737 ,  3.337 ,  2.923 ,  3.557 ,  2.282 ,  2.988 ,  2.635 ,  1.753 ,  2.453 ,  2.435 ,  2.243 ,  2.905 ,  3.233 ,  4.367 ,
VENTAS,DISTRIBUIDOR7,1654,SABOR02_2.25SG,PLAN Vta Trade,  2.093 ,  2.894 ,  2.519 ,  1.833 ,  1.561 ,  1.225 ,  1.482 ,  1.159 ,  1.745 ,  2.020 ,  2.046 ,  1.952 ,  1.512 ,  3.627 ,  231 ,  2.588 ,  1.459 ,  1.490 ,  1.787 ,  1.886 ,  1.984 ,  1.522 ,  2.985 ,  3.653 ,  3.045 ,  2.527 ,  2.840 ,  1.391 ,  3.169 ,  2.698 ,  1.357 ,  2.082 ,  1.611 ,  2.106 ,  3.426 ,  3.757 ,  5.007 ,  4.752 ,  4.104 ,  3.375 ,  2.471 ,  1.742 ,  2.266 ,  2.579 ,  2.471 ,  2.977 ,  3.017 ,  3.517 ,  3.443 ,  4.509 ,  2.471 ,  3.294 ,  2.444 ,  1.661 ,  2.349 ,  1.971 ,  2.525 ,  2.509 ,  2.630 ,  3.146 ,
VENTAS,DISTRIBUIDOR8,1654,SABOR02_2.25SG,PLAN Vta Trade,  2.809 ,  2.766 ,  1.605 ,  2.067 ,  833 ,  1.729 ,  2.094 ,  2.028 ,  1.488 ,  2.129 ,  1.895 ,  2.504 ,  2.714 ,  2.128 ,  2.590 ,  2.860 ,  1.650 ,  1.780 ,  2.268 ,  2.241 ,  2.381 ,  2.344 ,  3.355 ,  4.403 ,  3.055 ,  3.246 ,  3.987 ,  3.121 ,  3.044 ,  2.847 ,  2.521 ,  2.795 ,  2.846 ,  3.064 ,  4.245 ,  6.039 ,  5.116 ,  4.563 ,  4.482 ,  3.942 ,  3.357 ,  3.170 ,  2.673 ,  2.768 ,  2.603 ,  3.375 ,  4.185 ,  4.374 ,  3.294 ,  5.049 ,  2.750 ,  4.142 ,  2.754 ,  2.349 ,  2.763 ,  2.511 ,  2.822 ,  3.267 ,  3.843 ,  3.213 ,
